2023-06-08 04:38:39,031 INFO    StreamThr :22548 [internal.py:wandb_internal():86] W&B internal server running at pid: 22548, started at: 2023-06-08 04:38:39.031375
2023-06-08 04:38:43,870 INFO    SenderThread:22548 [sender.py:send_artifact():1450] sent artifact job-https___github.com_vatsj_Stabekov-LM.git_improved-diffusion_scripts_train.py - {'id': 'QXJ0aWZhY3Q6NDgxMDM4OTM1', 'digest': '3a614de5dd7f26546bf21f8d51355853', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_vatsj_Stabekov-LM.git_improved-diffusion_scripts_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_vatsj_Stabekov-LM.git_improved-diffusion_scripts_train.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1Mzg3NDU2', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDgxMDM4OTM1', 'versionIndex': 0}}, 'version': 'v0'}
2023-06-08 04:38:43,870 DEBUG   SenderThread:22548 [sender.py:send_request():396] send_request: defer
2023-06-08 04:38:43,870 INFO    SenderThread:22548 [sender.py:send_request_defer():598] handle sender defer: 9
2023-06-08 04:38:43,870 INFO    SenderThread:22548 [dir_watcher.py:finish():359] shutting down directory watcher
2023-06-08 04:38:44,297 INFO    Thread-12 :22548 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files/output.log
2023-06-08 04:38:44,297 INFO    SenderThread:22548 [dir_watcher.py:finish():389] scan: /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files
2023-06-08 04:38:44,297 INFO    SenderThread:22548 [dir_watcher.py:finish():403] scan save: /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files/wandb-metadata.json wandb-metadata.json
2023-06-08 04:38:44,297 INFO    SenderThread:22548 [dir_watcher.py:finish():403] scan save: /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files/requirements.txt requirements.txt
2023-06-08 04:38:44,298 INFO    SenderThread:22548 [dir_watcher.py:finish():403] scan save: /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files/conda-environment.yaml conda-environment.yaml
2023-06-08 04:38:44,298 INFO    SenderThread:22548 [dir_watcher.py:finish():403] scan save: /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files/config.yaml config.yaml
2023-06-08 04:38:44,300 INFO    SenderThread:22548 [dir_watcher.py:finish():403] scan save: /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files/output.log output.log
2023-06-08 04:38:44,301 INFO    SenderThread:22548 [dir_watcher.py:finish():403] scan save: /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files/wandb-summary.json wandb-summary.json
2023-06-08 04:38:44,301 INFO    SenderThread:22548 [sender.py:transition_state():602] send defer: 10
2023-06-08 04:38:44,307 DEBUG   HandlerThread:22548 [handler.py:handle_request():144] handle_request: defer
2023-06-08 04:38:44,309 INFO    HandlerThread:22548 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-08 04:38:44,311 DEBUG   SenderThread:22548 [sender.py:send_request():396] send_request: defer
2023-06-08 04:38:44,311 INFO    SenderThread:22548 [sender.py:send_request_defer():598] handle sender defer: 10
2023-06-08 04:38:44,311 INFO    SenderThread:22548 [file_pusher.py:finish():159] shutting down file pusher
2023-06-08 04:38:44,584 INFO    wandb-upload_1:22548 [upload_job.py:push():133] Uploaded file /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files/conda-environment.yaml
2023-06-08 04:38:44,644 INFO    wandb-upload_0:22548 [upload_job.py:push():133] Uploaded file /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files/requirements.txt
2023-06-08 04:38:44,680 INFO    wandb-upload_3:22548 [upload_job.py:push():133] Uploaded file /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files/output.log
2023-06-08 04:38:44,704 INFO    wandb-upload_4:22548 [upload_job.py:push():133] Uploaded file /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files/wandb-summary.json
2023-06-08 04:38:44,744 INFO    wandb-upload_2:22548 [upload_job.py:push():133] Uploaded file /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/files/config.yaml
2023-06-08 04:38:44,945 INFO    Thread-11 :22548 [sender.py:transition_state():602] send defer: 11
2023-06-08 04:38:44,945 DEBUG   HandlerThread:22548 [handler.py:handle_request():144] handle_request: defer
2023-06-08 04:38:44,945 INFO    HandlerThread:22548 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-08 04:38:44,945 DEBUG   SenderThread:22548 [sender.py:send_request():396] send_request: defer
2023-06-08 04:38:44,946 INFO    SenderThread:22548 [sender.py:send_request_defer():598] handle sender defer: 11
2023-06-08 04:38:44,946 INFO    SenderThread:22548 [file_pusher.py:join():164] waiting for file pusher
2023-06-08 04:38:44,946 INFO    SenderThread:22548 [sender.py:transition_state():602] send defer: 12
2023-06-08 04:38:44,946 DEBUG   HandlerThread:22548 [handler.py:handle_request():144] handle_request: defer
2023-06-08 04:38:44,946 INFO    HandlerThread:22548 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-08 04:38:44,946 DEBUG   SenderThread:22548 [sender.py:send_request():396] send_request: defer
2023-06-08 04:38:44,946 INFO    SenderThread:22548 [sender.py:send_request_defer():598] handle sender defer: 12
2023-06-08 04:38:45,240 INFO    SenderThread:22548 [sender.py:transition_state():602] send defer: 13
2023-06-08 04:38:45,240 DEBUG   HandlerThread:22548 [handler.py:handle_request():144] handle_request: defer
2023-06-08 04:38:45,240 INFO    HandlerThread:22548 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-08 04:38:45,241 DEBUG   SenderThread:22548 [sender.py:send_request():396] send_request: defer
2023-06-08 04:38:45,241 INFO    SenderThread:22548 [sender.py:send_request_defer():598] handle sender defer: 13
2023-06-08 04:38:45,241 INFO    SenderThread:22548 [sender.py:transition_state():602] send defer: 14
2023-06-08 04:38:45,241 DEBUG   HandlerThread:22548 [handler.py:handle_request():144] handle_request: defer
2023-06-08 04:38:45,241 INFO    HandlerThread:22548 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-08 04:38:45,241 DEBUG   SenderThread:22548 [sender.py:send():369] send: final
2023-06-08 04:38:45,241 DEBUG   SenderThread:22548 [sender.py:send():369] send: footer
2023-06-08 04:38:45,241 DEBUG   SenderThread:22548 [sender.py:send_request():396] send_request: defer
2023-06-08 04:38:45,241 INFO    SenderThread:22548 [sender.py:send_request_defer():598] handle sender defer: 14
2023-06-08 04:38:45,242 DEBUG   HandlerThread:22548 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-08 04:38:45,242 DEBUG   SenderThread:22548 [sender.py:send_request():396] send_request: poll_exit
2023-06-08 04:38:45,242 DEBUG   HandlerThread:22548 [handler.py:handle_request():144] handle_request: server_info
2023-06-08 04:38:45,243 DEBUG   SenderThread:22548 [sender.py:send_request():396] send_request: server_info
2023-06-08 04:38:45,245 DEBUG   HandlerThread:22548 [handler.py:handle_request():144] handle_request: get_summary
2023-06-08 04:38:45,245 DEBUG   HandlerThread:22548 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-08 04:38:45,318 INFO    MainThread:22548 [wandb_run.py:_footer_history_summary_info():3467] rendering history
2023-06-08 04:38:45,318 INFO    MainThread:22548 [wandb_run.py:_footer_history_summary_info():3499] rendering summary
2023-06-08 04:38:45,318 INFO    MainThread:22548 [wandb_run.py:_footer_sync_info():3426] logging synced files
2023-06-08 04:38:45,318 DEBUG   HandlerThread:22548 [handler.py:handle_request():144] handle_request: shutdown
2023-06-08 04:38:45,318 INFO    HandlerThread:22548 [handler.py:finish():854] shutting down handler
2023-06-08 04:38:46,243 INFO    WriterThread:22548 [datastore.py:close():298] close: /home/ubuntu/Stabekov-LM/improved-diffusion/wandb/run-20230608_043839-kum0p70j/run-kum0p70j.wandb
2023-06-08 04:38:46,318 INFO    SenderThread:22548 [sender.py:finish():1526] shutting down sender
2023-06-08 04:38:46,318 INFO    SenderThread:22548 [file_pusher.py:finish():159] shutting down file pusher
2023-06-08 04:38:46,318 INFO    SenderThread:22548 [file_pusher.py:join():164] waiting for file pusher
